review_text,fake_prob,new_fake_prob,new_real_prob,prob_difference
Do not buy bajaj products anymore. Just the name is remaining the quality and reliability is gone. Within 4 months stopped working twice. The technician who they sent to repair himself says that this is happening with the newer bajaj geysers . Company people are passing the buck and do not want to replace. 4 yr -10 yr warranty out of the window in 4 months!! SKIP BAJAJ ELECTRICALS FOR ANY APPLIANCE. Look at other options,0.263823539018631,3.0881158181728097e-06,0.9999969005584717,-0.2638204509028128
I have been using this product since last 1 month and there was no issue. The gyser is working fine very well. I found this model value for money and suitable for a family of 3-4 people. It takes 20-25 min to heat up water in peak winters of Dehradun. Yet to check energy,0.9862931966781616,2.9816749247402186e-06,0.9999970197677612,-0.9862902150032369
"The Bajaj Shield Series New Shakti 25L is an absolute powerhouse. It heats water incredibly fast, and the 4-star rating keeps electricity costs low. I love the Child Safety Mode and the fact that it handles high-rise water pressure without any issues. With a 10-year tank warranty, it feels like a very secure long-term purchase. Highly recommended for anyone looking for a reliable and safe water heater!",0.9784899353981018,1.98026759790082e-06,0.9999979734420776,-0.9784879551305039
excellent service from bajaj quality and features are top notch compare with other brands.,0.9359366297721864,1.4876931118124048e-06,0.9999985694885254,-0.9359351420790746
No bolt is there for hanging the machine.,0.3004584908485412,0.00021871450007893145,0.9997813105583191,-0.3002397763484623
Prduct is solid however service by bajaj is absolute pathetic.,0.4865269362926483,1.6894218788365833e-06,0.9999983310699463,-0.4865252468707695
Product is good but little dsmaged,0.325973242521286,7.865103725634981e-06,0.9999921321868896,-0.3259653774175604
Bajaj Geyser is best with 4 years Warranty. Watch Unboxing and Review On ONINEUNBOXING at YT.,0.7136366963386536,2.4964379008451942e-06,0.9999974966049194,-0.7136341999007527
Bajaj shield series have All the quality in a geyser required 🧐🥰 Look wise very Cool 😎 One thing is very bad about this is late installation of product 😌 big concern 😕,0.7010000944137573,1.6187930214073276e-06,0.9999983310699463,-0.7009984756207359
"Product is okay. Although, advertised as free installation, but the installation and pipes were charged by the installation guy.",0.4965491890907287,1.8879744629884954e-06,0.9999980926513672,-0.4965473011162657
Fantastic .it very great 👍😃 I have totally very happy with this .company product quality is very great 👍 totally saftey is with this product One mistake company cannot provide the pipe and free installation otherwise product is good,0.1827256679534912,1.8872111695600324e-06,0.9999980926513672,-0.18272378074232165
Great product. The water heats up quite fast. The build quality is superior and sturdy. One star less rating because the design shown in the Amazon product image did not match the actual imagery.,0.9476894736289978,1.908368403746863e-06,0.9999980926513672,-0.9476875652605941
Hot water Upto 24 Hours is mind blowing,0.9301639199256896,0.0021446954924613237,0.9978552460670471,-0.9280192244332283
One of the package was damaged by water. Tto conceal the damage a pink plastic paper was used. The water sipage has damaged the papers inside the box. (Guarantee & Manual). Fortunately the Geyser was wrapped in protective plastic paper. The water must have spilled on the box at storage point.,0.3970222175121307,2.93662992589816e-06,0.9999970197677612,-0.3970192808822048
I have ordered this geyser as per good reviews but previously it worked well but now i am facing issue as when i switch on the geyser it started leaking after sometime. I have scheduled an appointment through product support several times but they have cancelled it without any information or calling me regarding the problem. No support or service provider have visited or neither i have received any details. They are cancelling it on their own. So kindly help and support and send your service person to resolve my geyser issue,0.8886295557022095,2.5376766643603332e-06,0.9999974966049194,-0.8886270180255451
"I recieved free pipe and free instalation Local technician was asking instalation charge and pipe charges, as he told free instalation word is not mentioned in the product box. but I denied , technician went without installing geyser. I called amazon customer care and raised complaint ticket . I also called bajaj customer care instalation branch , and they told its totally free and promise that by tommorow instalation guy will come and install geyser for free and with free pipe. Service of bajaj electrical is very very fast. As promised by bajaj I got my job done by the same technician. He came with sad face as he understood,that you can't cheat customer in present time. But still I gave him 5 star rating inorder to give some happiness for his instalation good work. Please note Only maharastra, gujrat and Karnataka , north UP States have few limitation where it's not free. It is mentioned in bajaj electrical website excel spreadsheet. And even some geyser model don't have free service, you can checked it in there website or confirm with bajaj customer care before buying. Just have patience and don't believe what technician say as they want to loot customer for extra money, contact bajaj and amazon they will guide for free service. Product is good, I have 15 liter bajaj shield new shakti. And it's heats in 20 mins, I got fastner in box only which is M8 SIZE. With temperature gun I got 65.3 degree celcius heated water temperature , but it's around 70 degree for sure BCOS temperature gun measure surface temperature not the exact temperature. Always keep your bill and waranty card to avail any warranty. Hope it helps you thank you",0.0196658354252576,2.201437609983259e-06,0.9999978542327881,-0.019663633987647616
Product is good. But no one called or contacted for demo or installation,0.4679241776466369,1.4871498024149332e-06,0.9999985694885254,-0.4679226904968345
The product was all good. Satisfied with the product. But while doing the installation a small dent was noticed in front so please tell the delivery boyss to be careful fron the very next time.,0.8092440962791443,3.823416591330897e-06,0.9999961853027344,-0.809240272862553
"Overall, the geyser is good and works well. However, the package did not include the geyser pipe, which was disappointing (as it is mentioned that pipe included). It would have been better if all necessary accessories were provided.",0.5094431042671204,2.373826418988756e-06,0.999997615814209,-0.5094407304407014
"The Faxnex resistance bands turned out to be a great addition to my workouts. The material feels durable, the resistance levels are well-balanced, and they don’t slip during exercises. I’ve used them for strength training, stretching, and warm-ups, and they perform consistently every time. They’re lightweight, easy to carry, and perfect for home or travel workouts. Overall, excellent quality for the price—definitely worth it!",0.9758594632148744,1.6649486269670888e-06,0.9999983310699463,-0.9758577982662474
"I’ve been using this resistance band set for my home workouts and I’m quite satisfied with it. The bands feel strong and well-made, and the resistance levels are good enough for daily exercises like strength training and stretching. The handles are comfortable to hold and the set comes with useful accessories like a door anchor and ankle strap, which makes it easy to try different workouts at home. It’s compact, easy to store, and overall feels like a good value for the price. A nice option if you want something simple for regular home fitness.",0.9918674826622008,1.4195600215316517e-06,0.9999985694885254,-0.9918660631021793
"Recently purchased your resistance band and I'm very happy with the product. The quality is very good and the band feels strong and durable during workouts. It is comfortable to use and perfect for home exercise. The elasticity is great and it helps me perform different strength training exercises easily. Overall, it’s a very useful fitness product and worth the purchase. Thank you.",0.9929540753364564,1.327343738921627e-06,0.9999986886978149,-0.9929527479927175
"Good resistance band set for beginners and home workouts. The different resistance levels and option to combine bands make it very versatile. The quality is decent, and the included accessories like straps, handles, door anchor, and bag are useful. Overall, it offers great value for money. I would definitely recommend it.",0.9889379739761353,1.5734311773485388e-06,0.9999984502792358,-0.9889364005449579
"Great value resistance band set! The quality of the bands is very good and the material feels strong and durable. The foam handles are comfortable, and the door anchor and ankle straps are very useful for different exercises. It’s perfect for home workouts and easy to carry in the provided bag. Totally worth the price!",0.9900980591773988,2.0635934561141767e-06,0.9999979734420776,-0.9900959955839427
"⭐⭐⭐⭐⭐ Great Resistance Band – Perfect for Home Workouts! I recently purchased this resistance band and I’m really happy with the quality. The material feels strong and durable, and it provides excellent resistance for different types of exercises. It is lightweight, easy to carry, and perfect for home workouts or even while traveling. The band has good elasticity and does not slip during exercise, which makes workouts comfortable and safe. I have been using it for stretching, strength training, and mobility exercises, and it works very well. Overall, it’s a great fitness product for anyone who wants an effective workout without going to the gym. Highly recommended! 💪",0.1354614794254303,0.003111362224444747,0.9968886971473694,-0.13235011720098555
Good product look strong and amazing Very good quality resistance bands. The material feels strong and durable. Easy to use at home for full-body workouts. Worth the price!,0.7033809423446655,1.9655358300951775e-06,0.9999980926513672,-0.7033789768088354
"I recently purchased the Fashnex Resistance Band Set, and I’m genuinely impressed with the quality and performance. The bands feel durable, thick, and well-made, with strong elasticity that doesn’t snap or lose tension even after regular use. What I really like is the variety of resistance levels included in the set. It makes it easy to gradually increase intensity, whether you're a beginner or more advanced. I’ve been using them for strength training, stretching, and even warm-ups, and they work perfectly for exercises like squats, bicep curls, shoulder presses, and glute workouts. The handles are comfortable to grip, and the clips feel sturdy and secure. The door anchor attachment is also very useful for adding more exercise variations at home. Plus, the set is lightweight and portable, so it’s easy to carry while traveling. Overall, this is a great investment for anyone looking to build strength, improve flexibility, or stay consistent with workouts at home. Definitely worth the price! Highly recommended 👍",0.9586220383644104,6.315164500847459e-05,0.9999368190765381,-0.9585588867194019
"I recently purchased this resistance band and I’m really impressed with the quality and performance. The material feels durable and strong, yet it still provides a comfortable stretch during workouts. It offers great resistance without feeling too stiff or too loose, making it perfect for both beginners and more advanced users. I’ve been using it for a variety of exercises like strength training, stretching, and even rehab movements, and it works for all of them. It’s lightweight, easy to carry, and doesn’t take up much space, which makes it ideal for home workouts or travel. Overall, this resistance band is a great value for money and has definitely improved my workout routine. I would highly recommend it to anyone looking for a versatile and reliable fitness accessory.",0.987472116947174,0.0017174703534692526,0.9982825517654419,-0.9857546465937047
It is a good equipment for home workout. Really good in doing bisep and tricep workout along with legs,0.9870775938034058,4.098887529835338e-06,0.9999959468841553,-0.9870734949158759
Good but not give confidance to pull very heigh,0.393580287694931,1.9519256966304965e-06,0.9999980926513672,-0.39357833576923434
"👍Received the product in one day ,overall the quality is very good for this price range and its very strechable ,worth the buy,stiches of the bands where Nice",0.1893356144428253,4.201590854790993e-06,0.9999958276748657,-0.1893314128519705
"I recently purchased this product and overall I am quite satisfied with its performance. The build quality feels solid and the product works exactly as described in the listing. Packaging was secure and the item arrived in perfect condition. One of the things I appreciated most is how easy it is to use. The design is simple and practical, making it convenient for everyday use. The performance has been consistent so far and it does the job efficiently without any issues. In terms of value for money, I think this product is worth the price. It offers good functionality and reliability compared to similar products in the same price range. There is still room for improvement in a few small areas, but nothing that significantly affects the overall experience. If the manufacturer continues to maintain this quality, I would definitely consider purchasing from this brand again. Overall, I would recommend this product to anyone looking for a dependable option in this category.",0.9710413813591005,9.356398368254304e-05,0.9999064207077026,-0.9709478173754179
"Title: Compact and surprisingly tough! Rating: ⭐⭐⭐⭐⭐ The Good: • Versatile: Love that you can stack the bands for extra resistance. • Portability: Everything fits into a tiny bag—perfect for travel or home workouts. • Durability: The carabiners and door anchor feel solid and secure. The Bad: • Handles can be a bit narrow if you have larger hands. Overall: Best value for a home gym setup. It’s cheap, effective, and takes up zero space. Highly recommend!",0.0433552227914333,2.3454522306565195e-06,0.999997615814209,-0.04335287733920264
"The resistance band quality is very good and reliable. The material feels strong and durable, and it provides consistent resistance during workouts. It doesn’t snap or lose elasticity easily, even after regular use. The grip is comfortable, and it’s suitable for full-body exercises at home. Overall, a great product for strength training and daily fitness. Worth the money",0.9895310401916504,1.7688280422589742e-06,0.9999982118606567,-0.9895292713636081
"The product is good & genuine. The rubber is of good quality. If used in combination, like black + blue, it is even more effective. One can easily feel the pump instantly. The setup is easy, just snap in the hook amd you are good to go. The size of rubber is good enough. One can easily strength train with this product at home and boost their fitness goals.",0.9899068474769592,1.846682721406978e-06,0.9999982118606567,-0.9899050007942378
Best resistance band it gives you comfort while you are doing exercises using the resistant band of Fashnex believe me it gives you the right strength what you use while picking up weights go for advice. I’m a gym freak and love to carry my resistant band to the gym as well and I can give you the right review.,0.9795357584953308,3.26334566125297e-06,0.9999967813491821,-0.9795324951496696
"I recently purchased this product and I’m quite satisfied with its performance. The build quality feels solid and it works exactly as described. It’s easy to use and delivers good value for the price. I especially liked the design and overall functionality. The packaging was also neat and delivery was on time. Overall, a great purchase and I would definitely recommend it to others looking for something similar.",0.9707659482955932,4.8827491809788626e-06,0.9999951124191284,-0.9707610655464122
"Great product. So far, the bands seem very good quality for the price, and I'm writing this after using them pretty hard for the past week. That said, the strap of the carry bag ripped on its own, and could be improved.",0.2272347956895828,2.183185415560729e-06,0.9999978542327881,-0.22723261250416724
"These resistance bands look durable and well-made, with strong clips and comfortable handles. The variety of colors suggests different resistance levels, which is great for a full workout. Overall, they seem like a versatile and useful addition to a home gym.",0.9833954572677612,1.495123115091701e-06,0.9999984502792358,-0.9833939621446461
Great product for home gym and versatile. Product looks durable as of now. Great at this price,0.864526629447937,1.5488496956095332e-06,0.9999984502792358,-0.8645250805982414
"⭐⭐⭐⭐⭐ I’ve been using this product for a few weeks now and I’m really satisfied with the quality. The build feels strong and durable, and it works exactly as described. It’s very easy to use and provides great value for the price. The packaging was good and the product arrived in perfect condition. After regular use, I can say it performs consistently without any issues. I would definitely recommend this to anyone looking for a reliable product in this category.",0.9114751219749452,0.01101225707679987,0.9889877438545227,-0.9004628648981453
This is my 1st band and what an absolute beast it is. I was underestimating it's durability and resistance. But it held up so well and how. Absolutely recommended go for it. Best in the segment,0.91290020942688,2.021238060478936e-06,0.9999979734420776,-0.9128981881888195
"Best quality and amazing product 😍 worth it 👍 material feels strong, durable, and stretchable without any fear of snapping, Highly recommended for anyone looking to improve strength, flexibility, and overall fitness!",0.8585709929466248,2.1903449578530854e-06,0.9999978542327881,-0.8585688026016669
The light ones are supposed to be used as extra and by that making whole set very sturdy the quality is superior to the ones so called branded resistance bands the clips and handle are really good no chance of blisters and u get a sheet of excercise people who don't know where to start can take that for reference hence I am giving full stars,0.9894100427627563,2.9385628295131028e-06,0.9999970197677612,-0.9894071041999268
"recently purchased the Fashnex Resistance Bands Set (100LB) and I'm really happy with the product. The quality of the bands is strong and durable, and the foam handles are comfortable to hold during workouts. The door anchor and ankle straps are also very useful and feel sturdy. I have been using it for home workouts and stretching, and it's working perfectly. The carry bag is also convenient for storage. Overall, it's a good value for money product and suitable for beginners as well as regular fitness users.",0.9764495491981506,3.472192111075856e-05,0.9999653100967407,-0.9764148272770399
"Product is very useful for peoples who prefer home workout, u can do most of ur exercises with this and has very good build quality as well",0.9937485456466676,1.3756105090578785e-06,0.9999985694885254,-0.9937471700361585
Good quality rubber is used with iron casing. Color combination is attractive and descent. Easy to assemble and unassembled for women. Locking system is easy and strong. Good for beginners who do wanna weight loss.,0.9906486868858336,2.7187275009055156e-06,0.9999972581863403,-0.9906459681583327
Very good gripping Quality is hard Gripping is soft and strong Rods material is enough good for the weight Easy to assemble and unassembled Weight are smooth curves Locking is easy to add and remove,0.4550005495548248,5.754388257628307e-05,0.999942421913147,-0.4549430056722485
"Adverse things you should know: 1. The discs are same size. Not different size as in picture. So your kettlebell will look flat. They did not need to photoshop the pictures. The product was good as is and should be displayed as such. It is just that your expectations are different looking at pics. 2. The plastic is ok quality. Not bad. Probably sand inside. Not premium quality though. It is ok for the price. The price I felt was high. 3. 5 stars for design. In this day and age,we need this kind of design which takes lesser space, and is versatile. 4. Packaging could be better. They had just placed everything in a box, placed that box in a bigger box, and sent it. 5. The pieces had scratches etc. I let it go. Overall a good product. Too much premium for ergonomic design. My pic has the entirety of what came in box.",0.945928156375885,1.604569774826814e-06,0.9999984502792358,-0.9459265518061102
"The product quality is terrible and not at all worth the 13k I paid. The bolts were very loose from day 1, and I had to keep adjusting it for every set, and it was very unstable and scary to use. Finally the dumbbell handle itself broke and shockingly it seems to have been just stuck with glue. Luckily it broke when I was setting it up and not when I was exercising. I could have been injured pretty badly. This is pretty useless now and just 13k I have burnt.",0.8138021230697632,2.1948112589598168e-06,0.9999978542327881,-0.8137999282585042
"At this price point, a seperate 5 feet barbell Tod should be provided instead of screwing 2 dumbell peices to the end of the small barbell rod. I know this was done to assemble it as dumbbell also. But the screwing peices are becoming loose frequently. This is one problem. So, i had to order another barbell rod from Amazon. Also the plastic screws at either end also becomes loose frequently. This would be a problem which everyone would face.",0.7531514167785645,3.6719575291499496e-06,0.9999963045120239,-0.7531477448210353
"The packaging was excellent and delivered without any damage. The quality of the product is superb at this price point. For beginners, it is more than enough, best for home workout. It saves my so much time. I kept it in my room and every morning i do workout and felt good. Thanks to Amazon",0.9872758984565736,1.552073172206292e-06,0.9999984502792358,-0.9872743463834014
"Its pretty good quality, If you are looking for sturdy and good quality equipments then it’s a right option for you. Very easy to assemble and use.",0.931000292301178,0.0029378896579146385,0.9970621466636658,-0.9280624026432633
"Its made of plastic but its does it job and durable and best for home workout, only negative point is that the assembled road is bit too small if i put more weights then the rod is out of space.",0.8193331956863403,3.867862687911838e-06,0.9999961853027344,-0.8193293278236524
"The locking nuts are plastic and have become loose after a month usage. The product has loads of room for improvement, the plastic nuts are loose and the grip requires improvement, cannot add more than 2 plates, would not recommend, shubh ratri",0.61789870262146,1.438755475646758e-06,0.9999985694885254,-0.6178972638659843
"I like it, it's good for basic and beginners workout",0.9504274129867554,3.1616461910743965e-06,0.9999967813491821,-0.9504242513405643
"For its price, the product is quite a bad deal. You are not getting much weight. Then, the plates come loose way too easily which is disruptive during workouts, dangerous, and frustrating. The grips on the dumbbells are too spiky which proves painful unless you hold it in a spiky way. I would not recommend this to anyone at all.",0.8248950242996216,3.1519798540102784e-06,0.9999969005584717,-0.8248918723197676
"Product is really good, the finish looks premium. I was a little scared to order such a thing online without checking it physically. However, all my fear was gone when I opened and taken a look at all the pieces - the finish really looks premium. The weights easily go on the rods and can be fixed quite tight. Since they gave 12 weights - I am able to create a great variety of combinations - which is a big plus for its usability. I did not want to buy the one with dials as I am afraid that they would start to get stuck very soon due to dust (dust is a big problem in the city I live) and there is always a chance that the weights could fall. So I am more confident of the mechanism where I can just put the weights on a rod and tighten them with screw - the gap between the rod and the whole in the weights is enough to offset gathered dust. And such weights should generally not fall unless the screw gets very loose. That is why I chose this product over the more complicated ones.",0.397381067276001,1.3306288337844308e-06,0.9999986886978149,-0.3973797366471672
"Do not buy this if you’re looking for a quality product. The product is made of very cheap PVC and does not feel sturdy at all. The pictures compare it with metal convertible dumbbells, which created the impression that it would be similarly solid. I genuinely thought it was made of metal, but it’s completely plastic/PVC. Because of this, the dumbbells are bulky and difficult to handle since they are not compact. The overall build quality feels poor. Another issue is that there is no return option, which I unfortunately didn’t notice before purchasing. Sometimes products simply don’t meet expectations, and customers should have the option to return them. Unfortunately, this purchase ended up being a waste of money.",0.1268600225448608,1.6161429812200367e-06,0.9999983310699463,-0.1268584064018796
Though good quality product... dumbbell rod could have been provided to avoid hardhip of regular interchange of dumb bells and long rods. Common rod is provided for both.,0.7886207699775696,4.6807213038846385e-06,0.9999953508377075,-0.7886160892562657
"It looks premium for gym equipment, nice. Weights seem little unbalanced, rest all good",0.9307113885879515,2.9060595352348173e-06,0.9999971389770508,-0.9307084825284163
Product is good but I want 30kgs set can you replace it with 30kgs. I will pay the extra amount.,0.6419879198074341,0.014393121935427189,0.9856069087982178,-0.6275947978720069
"Highly durable, good for beginners. Safe to use. Quality is awesome. highly recommended for beginners.",0.9329301118850708,0.6387979984283447,0.3612019717693329,-0.2941321134567261
I just got back home today 26/03/2026 and opened the parcel.No rods for the dumbells and other rods missing. Only screws sent without the rods.,0.4155056774616241,2.805979192999075e-06,0.9999971389770508,-0.4155028714824311
Good But I am not satisfied with kettleball Holding it is difficult due to design Product delivered is as per advertisement but design could have been better,0.0152890225872397,3.2038883546192665e-06,0.9999967813491821,-0.015285818698885081
"Comparing with the price, I think it's a fine item for small excercise at home. I'm ordering more 12 kg plates.",0.9562276005744934,2.7855346615979215e-06,0.9999972581863403,-0.9562248150398318
I got this on a whim but honestly it's one of my best investments in home workout. I usually don't have time daily for gym due to office so this is very handy. changes weight up to 20 kgs and converts into barbell and kettlebell too. just love the functionality. I usually never come here to give reviews but this product made me. Been using it for a month now and love it.,0.987096071243286,3.257891648900113e-06,0.9999967813491821,-0.9870928133516371
Product is not worthy of the price,0.3234788179397583,0.003771998453885317,0.9962279796600342,-0.319706819485873
"Really Great Product for Grip Improvement. Adjustable Easily,Cheap and Durable. You can start with 5 kg resistance and progressively overload to 60 kgs. Mind muscle connection is smooth as well. Recommend this product for anyone trying to improve grip strength or just gym performance in general.",0.9871028065681458,5.561463694903068e-06,0.9999943971633911,-0.9870972451044508
"Very good product. The quality is quite good and it's useful for both men and women . The only thing that I don't like is that I don't think it will last for a very long time . Even though it's quality is is very good , I think it could be a little better. It ranges from 5kg to 60kg as mentioned and the adjustment is easy to do . The material is soft and doesn't rash your hands. Overall , a very good product for a reasonable price .",0.962797462940216,0.00021650709095411003,0.999783456325531,-0.9625809558492618
"Writing this review after 2 years. It still works very well, except the fact that it sometimes gets stuck. The numbers and markings rubbed off after sowm use but no effect whatsoever on the functionality",0.34295454621315,2.759498556770268e-06,0.9999972581863403,-0.34295178671459325
It works perfectly fine but after every set the broken plastic powder accumulates right below the joint. It feels like it'll break anytime now.,0.4827487468719482,4.267357326170895e-06,0.9999957084655762,-0.482744479514622
"Easy, mini, compact Nice and handy Grip",0.0024308748543262,0.039856355637311935,0.9601436257362366,0.037425480782985736
"Just got my hand gripper and I'm impressed! 💪 Good quality, sturdy build, and does the job. Worth every penny! Helps loosen up my fingers after a long day. Would recommend to anyone looking to improve grip strength 👍.",0.9053853750228882,2.226703372798511e-06,0.9999977350234985,-0.9053831483195154
"Too Good... Size , Rubber Grip , Adjustment Ability, Weight, all is too well !!... Durable too ... Mine's working properly from 2 -3 years!! That Plastic gets scratched easily though!!....Good Product btw!!... Must byif You have too skinny forearms... My strength also increased Rapidly after using it!!!!",0.3324780762195587,3.143829189866665e-06,0.9999969005584717,-0.33247493239036885
"The packaging was perfect, and there were no issues with it. However, the appearance and finishing of the product are not up to the mark. Some extra plastic material is visible and should have been properly filed and finished. On the positive side, the rubber grip is very comfortable and does not hurt the palm. It fits perfectly in the hand and feels good while using it. The main issue is with the weight adjustment. I am having a hard time adjusting the weight from 5 kg to the next level. The rotating mechanism feels quite stiff, and I am unable to shift it easily. Day 1 :- I started my workout with 19 × 3 repetitions for both hands using the basic method. Will post a review after a month to update on any improvements.",0.8177252411842346,0.0023124469444155693,0.997687578201294,-0.815412794239819
This product is very good and very useful for who do workouts and I suggest that 60kg gripped is also the best product and this product (40kg gripper) is very useful for forarms muscle building.,0.9697830677032472,1.557560949549952e-06,0.9999984502792358,-0.9697815101422976
It is a very good product but because of the straps on the handle your hand may get marks for some time,0.7137516736984253,2.077983936032979e-06,0.9999979734420776,-0.7137495957144893
Feels a touch small if u have big hands. I would advise u to but something else with better grip (handle) but good enough,0.803289532661438,1.5413671690112096e-06,0.9999984502792358,-0.803287991294269
👍 good quality and work really well,0.4131530523300171,2.4611724711576244e-06,0.9999974966049194,-0.41315059115754593
"Quality is amazing but the grip rubber lose after 1 year old use , I use max tightness ever set",0.8331183791160583,5.627074642688967e-06,0.9999943971633911,-0.8331127520414157
grip is not that good but at this price this is what you'll get.,0.6922229528427124,2.89135596176493e-06,0.9999971389770508,-0.6922200614867506
Gets rusty after a while but great interms of price,0.7361261248588562,2.9105056000844343e-06,0.9999971389770508,-0.7361232143532561
Nice 👍 and very good Product I loved it 😊👍A,0.0004997114883735,0.34475958347320557,0.6552404165267944,0.34425987198483204
My father is using for his finger stiffness and pain problems. He find it useful and effective. He is using it daily and now the movement of fingers is better than before also there is a relief in pain.,0.9892882108688354,1.4448191905103158e-06,0.9999985694885254,-0.9892867660496449
It is very good. But don't buy the colour blue and orange .its not matched as per given images . Black is best.,0.7217150330543518,3.690244284371147e-06,0.9999963045120239,-0.7217113428100674
Ok product at this cost,0.448761522769928,0.0010162681574001908,0.9989836812019348,-0.4477452546125278
Make your hands boom go crazy quality is also good,0.969816267490387,2.2057706701161806e-06,0.9999977350234985,-0.9698140617197168
Good product to use for daily exercise. And most effective and value for money. Absolutely cool way of working out,0.9827535152435304,2.5003737391671166e-06,0.9999974966049194,-0.9827510148697912
"Using it for the past 1 month now. Here's my not so short review- Built quality- It is heavy and properly built. The plastic is not of super high quality but I won't complaint considering the price. And no, it's not cheap plastic either. The pads on the ends are solid and won't scratch or skid off. Functionality- You just have to put it in place, check the levels and tighten it. The more tight you put it, the better the stability is. Remember, wooden door frames could crack if too much pressure is applied so I would recommend to either put it on walls or metal door frame. The weight bearing capacity is inversely proportional to the lenght of the bar when extended. I weigh almost 80kgs and have extended the bar to about 1 meter and it is super stable and easily takes my weight. The end pads are made of some kind of plastic/resin and have criss-cross groves that firmly holds the surface. You install/remove it with within minutes, so in exercises like Pull-ups, incline/declie pushups, resistant band exercises etc. Overall full marks for stability and functionality. If you have properly installed it, and kept in mind the length to weight ratio, there's no way you would fall-off. Price- I got it during the sale for 800₹ and I think it's bang for the buck. The kind if quality and finish this product has is usually offered at above 1200-1400₹. So totally worth it. Only con- The foam like thing is super-soft so you might not like the grip in the long-term if you intend to do chin-ups or close-grip pull-ups. And yeah, I do wide arms pull-ups on this, and my hands grip on the metal bar and not the foam portion. Even with the cons- I would strongly recommended this for its price, quality and functionality.",0.5489586591720581,2.0680517991422676e-06,0.9999979734420776,-0.548956591120259
"Good quality, heavy, sturdy, easy to use, strong, comfortable, easy installation, I recommend to keep a person with you for smooth installation, for a single person it might me difficult, overall it's value for money.",0.9269431233406068,2.8792981083824998e-06,0.9999971389770508,-0.9269402440424984
"The pull-up bar is good. I ordered two of them, and it’s only been a couple of days so far. Installation was easy, and the material feels sturdy and well-made. Everything looks good till now—will upgrade to 5 stars if it holds up well over time.",0.8019408583641052,1.8317473404749762e-06,0.9999982118606567,-0.8019390266167647
Damn it's a good product.....i thought it would be avg in its quality according to the price but it came out to be so good in quality......right from its looks to its installation to its usage......worth every penny.....i didn't thought much about its weight but its approx. 2 to 3 kg heavy making it a strong pull up bar.,0.9022493958473206,1.8631641296451562e-06,0.9999980926513672,-0.9022475326831909
Very strong and good quality product,0.9433557391166688,0.00421114219352603,0.9957888722419739,-0.9391445969231428
This pull up bar is sturdy and easy to install..A superb product for kids and adults.,0.8972071409225464,8.013897058845032e-06,0.9999920129776001,-0.8971991270254875
"The Lifelong Adjustable Pull-Up Bar for Home is a sturdy and practical fitness tool for daily workouts. Easy to install and adjustable to fit different door frames, it supports a variety of exercises like pull-ups, chin-ups, and hanging leg raises. With a solid grip and space-saving design, it’s an excellent choice for anyone looking to stay fit at home without bulky equipment.",0.7187353372573853,1.717757186270319e-06,0.9999983310699463,-0.718733619500199
"I was skeptical about product that it's cheaper than other but turned out to be good & sturdy, It has good length, suction is great. I'm 75-78kg easy enough with no bend signs. It's affordable, Go for it.",0.970382571220398,3.5762063816946466e-06,0.9999964237213135,-0.9703789950140163
Easy to use and install.Locking mechanism is gud stability and Material found gud and durability.,0.984212338924408,3.1079612199391704e-06,0.9999969005584717,-0.984209230963188
"It is a good start to pull ups and chin ups. It is strong and easy to install. I have been using it for last 2 months and it is good overall. Pros: 1) Good cushioning on grips 2) Does not slip. I am above 70kg and I do all variations, doesn’t move a millimetre Cons: 1) Handle is not wide so you cannot do wide grip variations 2) The rod has become slightly bent with regular use. Further bending might loosen its grip. So it might not last years if used regularly Overall worth buying for beginners. Bang for buck",0.936111867427826,1.6901680055525503e-06,0.9999983310699463,-0.9361101772598205
Good product and good hand grip,0.7433040738105774,0.0009910855442285538,0.9990088939666748,-0.7423129882663488
It does its job pretty well. The only downside is the short length of the rubber segment which limits the wide grip pullup.,0.3585792481899261,0.0005738003528676927,0.9994262456893921,-0.3580054478370584
"I’ve been using this pull-up bar for about six months now, almost daily, and it has been very solid throughout. Once installed properly, it doesn’t move even a little while hanging or doing pull-ups, which makes it feel safe and reliable for regular workouts. The grip is comfortable and the build quality feels strong enough for long-term home use. One thing to keep in mind is that if it’s fixed on a painted cement wall and left in the same position for a long time, it can leave visible imprints or marks on the paint over extended usage. This is more of a cosmetic issue than a functional one. Overall, it’s a sturdy and dependable pull-up bar for daily use at home.",0.919207751750946,1.8392042875348125e-06,0.9999982118606567,-0.9192059125466585
Nice but will damage wall paint if set up directly on wall surface,0.303865522146225,1.6924891497183125e-06,0.9999983310699463,-0.30386382965707526
It difficult it need more than one person to set,0.7748913764953613,0.18474677205085754,0.8152531981468201,-0.5901446044445038
"This pull-up bar is very good. It fit easily in my doorway, and it has a rubber grip, so it doesn’t cause calluses or hurt my hands.",0.95718252658844,0.8072317838668823,0.19276821613311768,-0.14995074272155773
"Good product, durable and sturdy. Easy installation and lock mechanism. Seems safe yet for Home workout",0.9101673364639282,2.8011720587528544e-06,0.9999972581863403,-0.9101645352918695
"Decent product ... Not particularly for adults. The length for grabbing is not enough. I am 75 , holds my weight, no problem. Best exercise is the one that you do regularly. Happy excersicing.",0.8738499879837036,2.002823293878464e-06,0.9999979734420776,-0.8738479851604097
